conversation_id,clean_text,subcluster
673245,"Question. Do I need to be in UK to get Amazon Prime? Germany site said this ""Important: Please keep in mind that the Prime benefits are only available to customers in Germany and Austria."" 🤔🙈",1
673257,been checking on my Book i Ordered with,1
674278,"hi! I am not a member of amazon prime, why has this been deducted???",1
674317,when you are auditioning for next comicstaan contestant ?,1
674335,An Amazon courier packet doorsteped over 24 hours ago is now completely soaked through #Amazon #Fail.,1
674341,First click on brand new #oneplus 5t. Thanks for amazing service by #AmazonIndia. this is awesome phone with beautiful display.,12
674353,Has anyone else noticed that prime deliveries are no longer next day but when they feel like it. And customer services think a month free membership is the solution! Not impressed with it at all. Won’t be using it again this Christmas,9
675156,If I buy a Fire for my 6yr old can I put a Data only SIM card in them so he can use it away from a WiFi connection please?,3
675218,Shout out to for being the worst company when it comes to dealing with fraud.,1
675252,"why won’t my alexa work once i turn on my xbox? Have tried restarting and everything, nothing works. anyone???",1
676108,"Can you tell me if my firestick should play amazon content for me, Yes or no?",1
676121,.in Purchased FitBit and unable to avail offer FIT1000 . Ended up paying the whole amount . Bad Experience !!!,1
676187,"your no. 180030009009 the worst customers service no. I hv evr experience. Its not allowing me to connect your representative, almost wasted my 1/2 hr.. #verybad",12
676217,"Thanks for dropping my package over a 2.5m fence onto concrete, enough to damage box and burst packaging. Do the electronic contents (bought for a gift) still work? Who knows?? #careless #amazonUK #carelessvotemore #coulddobetter",4
676732,is this the official disney / John Williams ost for pre-order Star Wars: The Last Jedi,5
676867,"need to buy 10 - 12 32"" TV's and the order is capped at 1!how do I go about this?",5
676873,"item price Rs35/pc sold for Rs179 for 2. Seller response that shipping, packing, forwarding and Amazon fee charges.. truly Amazing",13
676900,why haven’t you fulfilled Lex Luthor’s order of a blue-ray copy of A league of their own? Amazon you have to stop doing an injustice to Lex he might start a league! #JusticeLeague,11
676940,i am facing problem regarding my phone bill. And not able to contact amazon as they are unable to find my order.,5
677619,is #OnePlus5T available for all customers or only prime member on the sale on 24 November???,6
677626,Y no hace black friday?? アマゾンジャパンBlack Fridayしないの？,1
678262,why winner name is not announced,1
678265,"Hey , when will The Big Sick be available on Prime Video?",8
678270,Note to self: do not online shop at this hour. Accidentally clicked something on Amazon Prime and I was charged $107 🤦🏻‍♀️,1
678302,"if I order a dash button and the products it works for is an add-on item, do I still get it for that price even if it's not over $25",13
678321,This is ridiculous by &amp; fooling ppl in the name of flash sale. Trying to book this since a month &amp; everyone same. 12:00:02 I clicked on Add to Cart &amp; it loads and loads till 12:00:45 &amp; then OUT OF STOCK. Creating FAKE Demand,1
678324,wouldn’t this be a copyrights issue?,1
678646,"Long my favorite novel. Teaches pain of regret so well you will think you lived it. Congrats, Mr. Ishiguro, so earned! #NobelPrize",1
679006,"Ordered CPU on Prime from a Warehouse deal every day it says DELAYED ""we're working to get your parcel back on track"" last night it changed to up to 27th Nov - NOT good enough!",2
679011,what a great deal,1
679021,i have placed a order on 7th Oct. Till now i didn't received and no acknowledgement.,5
679028,Hi I purchased the wrong colour kindle and forgot to tick u registered. Can I exchange for a different colour?,6
679032,Prime now turkey tracker.,1
679055,how does an $8au book on the Australian Amazon site turn out to be $34? I think we’ll forget that scam,1
679061,Shipped a product that costed me 649 Rs while MRP on product box 575..How can Amazon charge me more than MRP,7
679848,sending me details of Black Friday deals after losing my last order which cost me £400. No thanks HH,4
679856,"what’s the policy of buying a discounted item, and before the item even arrives you discounted it again! Can I get the difference refunded? Very disappointed!",13
679858,No exchange offer on 5T?,1
679860,"poor courier service in RG14 part of Newbury, parcels left on doorstep with status of handed to resident. Neighbour had parcels stolen yesterday! Thankfully they have cctv footage as evidence!! Worried about future deliveries from you.",12
679876,"is there a reason my gift has been left undelivered and I haven't been informed?! ""Damaged in transit"" or ""address not located"" - is this not something you communicate to customers? #ridiculousservice",1
680362,wheres my kindle?,6
680368,Why do your non-American workers claim that there are no U.S. based representatives available? This is an urgent matter!,10
680373,any one cannot pickup puma shoes for replace,1
680398,Hi Thank you for cheating me on one of my recent purchases. #WellDone,1
680422,when will these magazines be available again?,6
680427,"guys, if I ask you to send me all of my order in 1 box, I expect you to abide by this and SEND EVERYTHING IN 1 GODBLESSED BOX!!!!! 🙃",5
680430,Watch 'Mass Maharaja' play a blind man with extraordinary abilities in yet another action blockbuster. #RajaTheGreat ​​,1
680443,People are still thinking of getting Prime Memebership meanwhile I received a mail for Renew. any offer available ?,0
680649,not happy that a gift i bought for my mum for Xmas arrived in no packaging!!! There goes that surprise!! 😔,1
680651,I think I was a bit excited about the #amazonblackfriday event #whatsinyourbox #AmazonPrime,1
680653,can I pay to through Amazon pay balance??,1
680661,"I DMed you, could really use your assisstance asap. Thanks.",4
680722,I was trying to buy a phone while selecting exchange option moto c plus is not showing in the list it is relatively new phone. And your rival flipkart is giving 4900 ka exchange for this device,1
680728,"it's a Tamil movie, why is the gist written in German?",1
680735,Take note. It’s not rocket science... why do so few get it right?! #customerobsessed #CustomerService,11
682459,"Track my mail on cs-reply fr current orde via ATS, let me see how you'll live up to your day before yesterdays promise",1
682509,Add #newton to prime #please,1
682539,I keep getting this once a month. What am I buying?,0
682553,i have purchased Moto -5s plus and opted for emi plan but in my current statement the complete amount is reflecting not emi,1
682587,have joined yesterday. hopefully it turns out good enough vfm.. cc,1
682590,So I bought a new book for my holiday and now it’s not going to possibly be here? Why do I pay for prime? 🤔,11
682634,your driver has lied about trying to deliver my order and your phone support have hung up on me twice,5
682936,im saddened to find out that my alexa doesnt give me a fact of the day anymore. I miss her sweet tidbits. I need her. I LOVE her,1
683032,The #AmazonFirestick is the best invention! Move over #AppleTv 😏 Convenient to use and reasonably priced. #tvtoday #Netflix,1
683059,.. So frustrating.. Only lip service... Cheating customers..,12
683076,How do you feel about price matching?,1
683093,"Hello Team, Request you to provide these 2 features (a) To search items only in deals page (2) Under search filters of general items, filter name ""Free Shipping"" so buyers can know out off all sellers, who is not charging any fees to ship. Thanx",1
